Num_Acc,catr,voie,v1,v2,circ,nbv,pr,pr1,vosp,prof,plan,lartpc,larrout,surf,infra,situ,env1
200500001202,3,00006,0,,2,00,63,200,0,1,1,000,073,1,0,1,00
200500001203,3,00014,0,,2,02,0,0,0,1,1,000,050,2,0,1,00
200500001204,3,00006,0,,2,02,56,446,0,1,3,000,064,2,0,1,00
200500001205,9,00000,0,,2,00,0,0,0,3,1,000,065,1,0,1,03
200500001206,3,00926,0,,2,00,27,411,0,0,2,000,062,1,0,3,00
200500001207,2,00077,0,,2,02,52,420,0,1,1,000,100,1,0,1,00
200500001208,3,00009,0,,2,00,32,976,0,1,1,000,080,2,0,1,00
200500001209,3,00165,0,,2,02,4,450,0,1,1,000,057,1,0,1,00
200500001210,2,00019,0,,2,02,103,327,0,1,1,000,072,7,0,3,00
200500001211,4,00000,0,,2,02,0,0,0,1,1,000,035,1,0,4,00
200500001212,3,00153,0,,2,00,7,965,0,0,1,000,047,1,0,1,00
200500001213,2,00019,0,,2,02,3,50,0,1,1,000,071,1,0,1,00
200500001214,2,00019,0,,2,03,24,917,3,0,1,033,100,1,5,1,00
200500001215,4,00000,0,,2,01,0,0,0,1,1,000,080,1,5,1,00
200500001216,2,00019,0,,2,03,38,800,0,1,1,000,156,2,5,1,00
200500001217,3,00065,0,,2,02,9,550,0,1,3,000,060,2,0,3,00
200500001218,2,00019,0,,2,00,20,812,0,1,1,000,142,1,0,1,00
200500001219,3,00006,0,,2,02,0,0,0,0,1,000,060,1,5,1,00
200500001220,3,00016,0,,2,02,29,500,0,1,1,000,070,2,0,1,00
200500001221,2,00074,0,,2,00,57,600,0,1,1,000,075,1,0,1,00
200500001222,3,00417,0,,2,02,25,746,0,1,1,000,071,2,0,1,00
200500001223,2,00019,0,,2,02,68,790,0,1,3,000,071,2,0,1,00
200500001224,2,00019,0,,2,03,0,0,0,2,3,000,127,2,0,1,00
200500001225,3,00121,0,,2,00,6,33,0,1,3,000,063,1,0,0,00
200500001226,4,00000,0,,2,00,0,0,0,1,1,000,075,1,0,1,00
200500001227,2,00074,0,,2,02,13,870,0,1,1,000,073,2,0,3,00
200500001228,4,00000,0,,2,00,0,0,0,0,1,058,000,1,0,1,00
200500001229,3,00335,0,,2,00,27,400,0,1,2,000,071,2,0,0,00
200500001230,3,00009,0,,2,02,4,400,0,1,2,061,055,1,0,3,00
200500001231,3,00384,0,,2,00,11,100,0,2,1,000,094,1,0,1,00
200500001232,3,00384,0,,2,00,10,300,0,1,1,000,105,1,0,1,00
200500001233,1,00006,6,A,3,02,239,700,0,1,1,010,095,0,0,2,00
200500001234,1,00006,0,,3,02,245,705,0,1,1,030,105,5,0,1,00
200500001235,3,00031,0,,2,02,30,400,0,1,1,000,060,1,0,1,00
200500001236,9,00000,0,,2,02,0,0,0,0,0,000,000,2,0,0,00
200500001237,3,00109,0,,2,00,41,950,0,1,1,000,048,2,0,3,00
200500001238,3,00020,0,,2,01,66,0,0,1,1,000,052,2,0,3,00
200500001239,3,00003,0,C,2,00,0,900,0,1,2,000,050,2,0,3,99
200500001240,1,00038,0,A,0,00,0,0,0,0,0,000,000,0,0,0,00
200500001241,2,00071,0,,2,00,0,0,0,1,1,000,073,1,0,1,00
200500001242,2,00074,0,,2,02,3,865,0,1,1,000,082,1,0,1,00
200500001243,2,00071,0,,2,02,65,40,0,1,3,000,074,2,0,3,00
200500001244,3,00070,0,,2,02,20,350,1,1,1,000,074,2,0,1,00
200500001245,2,00081,0,,2,02,24,200,0,1,1,000,078,2,0,3,00
200500001246,3,00002,0,,2,00,20,200,0,0,1,000,061,1,0,1,00
200500001247,4,00000,0,,2,00,0,0,0,1,3,000,040,2,0,1,00
200500001248,2,00007,0,,2,02,100,0,0,1,1,038,073,2,0,1,00
200500001249,3,00977,2,,2,02,9,0,0,1,4,000,038,1,0,4,00
200500001250,3,00978,0,,2,02,38,500,0,1,2,000,117,2,0,3,00
200500001251,3,00023,0,,2,02,1,500,0,1,3,000,060,2,0,3,00
200500001252,2,00151,0,,2,00,35,200,0,2,1,000,065,8,0,3,00
200500001253,4,00000,0,,2,00,0,0,0,2,0,000,060,2,0,1,00
200500001254,3,00014,0,,2,00,0,0,0,0,1,000,060,1,0,1,00
200500001255,3,00466,2,,2,02,0,0,0,1,1,000,000,1,0,3,00
200500001256,4,00007,0,,2,02,0,0,0,1,1,000,033,2,0,1,00
200500001257,2,00006,0,,2,02,2,400,0,1,2,000,121,1,3,1,00
200500001258,3,00981,0,,2,02,16,100,0,1,2,000,064,1,3,1,00
200500001259,2,00080,0,,2,02,20,600,0,0,1,000,099,2,0,1,00
200500001260,2,00080,0,,2,03,28,800,0,1,3,000,090,1,2,1,00
200500001261,2,00006,0,,2,00,0,0,0,0,2,024,032,1,0,1,00
200500001262,2,00006,0,,2,03,32,100,0,1,3,000,104,2,0,1,00
200500001263,3,00182,0,,2,00,0,0,0,1,1,000,000,0,0,1,00
200500001264,3,00970,0,,2,02,10,800,0,0,1,000,070,1,0,1,00
200500001265,3,00970,0,,2,00,1,770,0,1,1,000,050,2,2,1,00
200500001266,2,00079,0,,2,00,39,50,0,1,1,000,000,0,0,1,00
200500001267,3,00083,0,,2,02,2,700,0,2,1,000,064,1,0,1,00
200500001268,3,00071,0,,2,02,0,200,0,1,0,000,000,7,0,1,00
200500001269,3,00982,0,,2,02,3,370,0,1,1,000,061,2,0,1,00
200500001270,9,00000,0,,2,02,0,0,0,1,0,000,061,1,0,1,00
200500001271,3,00994,0,,2,02,0,0,0,1,3,000,000,1,0,3,00
200500001272,3,00972,0,,2,00,0,0,0,2,1,000,075,1,0,1,00
200500001273,2,00078,0,,2,02,0,0,0,1,1,000,070,1,0,1,00
200500001274,4,00000,0,,2,02,0,0,0,2,3,080,000,2,0,3,00
200500001275,2,00078,0,,2,00,0,0,0,2,1,000,075,1,0,1,00
200500001276,3,00996,0,,2,02,52,500,0,1,3,000,070,2,0,1,00
200500001277,2,00078,0,,2,02,0,0,0,1,1,000,065,2,0,1,00
200500001278,3,00975,0,,2,00,11,900,0,1,1,000,068,2,0,1,00
200500001279,2,00070,2,,2,03,43,800,0,0,1,000,099,1,0,1,00
200500001280,3,00022,0,,2,02,4,850,0,1,1,000,055,2,0,3,00
200500001281,3,00159,0,,2,00,0,900,0,2,0,000,046,2,0,1,00
200500001282,3,00965,0,,2,02,39,800,0,2,2,000,070,2,5,1,00
200500001283,2,00065,0,,2,02,0,925,0,1,1,000,076,1,0,1,00
200500001284,3,00039,0,,2,02,5,600,0,1,1,000,059,1,0,1,00
200500001285,3,00943,0,,2,02,52,195,0,1,1,000,053,1,0,1,00
200500001286,3,00084,0,,2,00,12,760,0,0,1,100,088,1,5,1,00
200500001287,2,00077,0,,2,00,7,900,0,1,3,000,072,1,0,1,00
200500001288,4,00000,0,,2,00,0,0,0,0,1,000,060,1,0,1,00
200500001289,3,00014,0,,2,00,40,450,0,1,1,000,055,1,0,1,00
200500001290,3,00965,0,,2,00,68,0,0,1,1,000,120,1,5,1,00
200500001291,3,00957,0,,2,00,0,0,0,4,3,000,060,1,0,1,00
200500001292,2,00006,0,,2,00,142,400,0,2,1,000,000,5,0,3,00
200500001293,3,00060,0,,2,02,0,394,0,1,1,000,058,2,0,1,00
200500001294,3,00003,0,,2,00,8,900,0,1,1,000,000,1,0,1,00
200500001295,3,00142,0,,2,02,2,100,0,1,2,000,040,2,0,1,00
200500001296,9,00000,0,,2,02,0,0,0,1,1,000,060,1,0,1,00
200500001297,2,00060,0,,2,02,11,0,0,4,1,000,072,2,5,1,00
200500001298,2,00006,0,,2,02,0,0,0,2,1,000,000,2,0,1,00
200500001299,3,00058,0,,2,02,8,0,0,1,1,000,060,2,0,1,00
200500001300,3,00058,0,,2,02,7,800,0,0,1,000,064,1,0,1,00
200500001301,3,00081,0,,2,02,16,0,0,1,1,000,070,1,0,1,00
200500001302,3,00365,0,,2,01,4,489,0,1,3,000,060,2,0,3,00
200500001303,3,00081,0,,2,02,8,800,0,1,1,000,070,7,0,1,00
200500001304,2,00006,0,,2,00,17,300,0,1,1,000,080,1,0,1,00
200500001305,3,00225,0,,2,02,4,50,0,1,3,000,045,1,0,3,00
200500001306,2,00006,0,,2,02,0,0,0,4,2,000,260,1,0,1,00
200500001307,3,00107,0,,2,02,4,500,0,0,1,000,000,1,0,1,00
200500001308,3,00084,0,,2,02,34,100,0,1,0,000,084,1,0,1,03
200500001309,3,00464,0,,2,00,5,0,0,1,1,000,065,2,0,1,00
200500001310,3,00073,0,,2,03,6,400,0,1,1,000,104,1,0,1,00
200500001311,2,00083,0,,2,02,1,500,0,1,1,000,000,1,0,1,00
200500001312,4,00000,0,,2,02,0,0,0,2,1,000,000,1,0,3,00
200500001313,3,09463,0,,1,00,0,0,0,1,2,000,060,1,0,1,00
200500001314,3,00460,0,,2,00,0,0,0,0,0,000,000,5,0,0,00
200500001315,2,00437,0,,2,00,0,0,0,1,1,000,070,2,0,1,00
200500001316,3,00437,0,,2,00,127,670,0,1,3,000,067,2,0,3,00
200500001317,3,00073,0,,2,02,25,200,0,0,1,000,069,2,0,1,00
200500001318,4,00000,0,,2,02,0,0,0,2,1,000,030,5,0,0,00
200500001319,4,00000,0,,2,01,0,0,0,1,1,000,050,1,0,1,00
200500001320,3,00072,0,,2,02,6,200,0,2,3,000,071,7,0,1,00
200500001321,3,00072,0,,2,02,26,126,0,1,3,000,101,5,0,1,00
200500001322,3,00009,7,,2,00,7,300,0,0,0,000,070,5,0,0,00
200500001323,4,00000,0,,2,02,0,0,0,2,1,000,072,7,0,1,00
200500001324,3,00470,0,,2,02,10,800,0,1,1,000,065,1,0,1,00
200500001325,4,00000,1,,2,02,0,0,0,1,2,000,055,1,0,1,00
200500001326,2,00083,0,,2,04,82,500,0,1,2,000,126,2,0,1,00
200500001327,3,00036,0,,2,02,36,1,0,3,1,000,075,1,0,1,00
200500001328,3,00470,0,,2,03,52,500,0,0,3,000,111,7,0,1,00
200500001329,3,00470,0,,2,02,29,0,0,1,1,063,063,1,0,1,03
200500001330,2,00005,0,,2,02,0,0,0,2,1,000,042,2,0,3,00
200500001331,2,00005,0,,2,00,98,500,0,2,1,000,065,1,0,1,00
200500001332,2,00005,0,,2,00,109,800,0,2,3,000,075,5,0,1,00
200500001333,2,00005,5,,2,00,0,0,0,2,3,000,073,7,0,1,00
200500001334,2,00019,0,,2,00,34,0,0,4,2,000,080,1,0,1,00
200500001335,2,00057,0,,2,02,58,348,0,1,1,000,075,1,0,1,00
200500001336,2,00057,0,,4,03,79,760,0,1,1,000,120,1,0,1,00
200500001337,2,00019,0,,2,02,63,100,0,1,1,000,079,2,0,1,00
200500001338,3,00486,0,,2,02,0,0,0,0,1,000,061,1,0,1,00
200500001339,3,00016,0,,2,00,21,280,0,1,1,000,066,1,0,1,00
200500001340,3,00073,0,,2,02,5,800,0,2,2,000,066,1,0,3,00
200500001341,3,00438,0,,3,04,11,100,0,1,1,000,071,7,0,1,00
200500001342,3,00070,0,,2,02,4,600,0,0,3,000,077,1,0,1,00
200500001343,3,00474,0,,2,02,0,0,0,1,1,000,072,1,0,4,00
200500001344,3,00070,0,,2,02,24,200,0,1,4,000,070,2,0,1,00
200500001345,3,00067,0,,2,02,4,300,0,1,1,000,072,1,0,1,00
200500001346,3,00474,0,,2,03,16,600,0,1,2,000,101,2,5,1,00
200500001347,3,00181,0,,2,00,0,0,3,2,1,000,060,2,0,1,00
200500001348,3,00463,0,,2,02,4,600,0,1,0,098,000,2,5,1,00
200500001349,3,00465,0,,2,02,0,0,0,2,2,000,060,2,0,1,00
200500001350,3,00036,0,,2,00,6,574,0,1,2,000,066,2,0,1,00
200500001351,1,00007,0,,3,03,7,185,3,1,1,020,105,1,0,1,00
200500001352,1,00007,0,,3,03,75,200,0,1,1,020,120,1,0,1,00
200500001353,1,00007,0,,3,03,141,960,0,1,1,024,270,1,0,1,00
200500001354,3,00064,0,E,2,02,1,200,0,2,3,000,055,7,0,1,00
200500001355,3,00556,0,,2,00,1,300,0,0,1,000,075,1,0,1,00
200500001356,3,00008,0,,3,02,0,0,0,0,0,000,000,0,0,0,00
200500001357,4,00000,0,,2,01,0,0,0,2,3,000,060,1,0,1,00
200500001358,3,00008,0,,2,02,1,100,0,1,1,000,045,1,0,1,00
200500001359,5,00000,0,,2,02,0,0,0,0,3,000,035,1,0,1,00
200500001360,3,00571,0,,2,00,2,414,0,1,1,000,072,1,0,3,00
200500001361,3,00028,0,,2,02,13,50,0,1,1,000,074,1,0,3,00
200500001362,3,00007,0,,0,02,0,800,0,0,1,000,072,0,0,3,00
200500001363,2,00007,0,,2,02,4,400,0,0,1,000,105,1,0,1,00
200500001364,3,00007,0,,0,04,0,100,0,1,1,000,124,1,0,1,00
200500001365,3,00024,0,,2,02,13,150,0,1,1,000,050,1,0,1,00
200500001366,3,00030,0,,2,00,1,0,0,1,3,000,087,1,0,3,00
200500001367,3,00036,0,,2,02,18,850,0,1,3,000,069,2,0,1,00
200500001368,3,00042,0,E,2,00,0,800,0,1,1,000,000,1,5,1,00
200500001369,3,00001,0,,2,00,0,0,0,2,1,000,055,1,0,1,00
200500001370,2,00096,0,,2,02,18,0,0,2,3,000,080,1,0,1,00
200500001371,2,00096,0,,2,00,5,200,0,1,1,000,062,1,0,1,00
200500001372,4,00000,0,,1,00,0,0,0,0,0,000,040,1,0,0,00
200500001373,3,00010,0,,2,02,0,0,0,2,3,000,000,1,5,1,00
200500001374,3,00099,0,,2,02,8,600,0,0,1,000,064,1,0,1,00
200500001375,2,00113,0,,2,00,18,420,0,1,1,010,060,1,0,3,00
200500001376,3,00020,0,,2,02,10,0,0,0,1,000,070,1,0,1,00
200500001377,3,00561,0,,2,00,18,575,0,3,1,000,000,1,0,1,00
200500001378,3,00082,0,,2,02,3,30,0,1,3,000,070,1,0,3,00
200500001379,2,00096,0,,2,02,39,500,0,1,1,000,075,1,0,1,00
200500001380,3,00004,0,,2,02,77,0,0,1,1,000,070,1,0,1,00
200500001381,3,00900,0,,1,00,0,0,0,1,1,000,042,2,2,1,00
200500001382,3,00209,0,,2,00,1,700,0,0,3,000,080,1,0,1,00
200500001383,3,00900,2,,0,00,33,900,0,4,2,073,000,7,0,0,00
200500001384,3,00900,0,,2,02,80,500,0,1,3,000,065,7,0,1,00
200500001385,2,00100,0,,2,02,6,300,0,2,2,000,062,1,0,1,00
200500001386,3,00001,0,,2,00,14,100,0,1,2,000,000,1,0,1,00
200500001387,2,00085,0,,2,00,0,0,0,0,1,000,090,1,6,1,00
200500001388,2,00075,0,,2,02,0,0,0,1,1,000,070,1,0,1,00
200500001389,4,00000,0,,2,02,0,0,0,1,1,000,070,1,0,1,03
200500001390,2,00085,0,,3,03,20,900,0,1,1,018,114,1,6,1,00
200500001391,2,00075,0,,2,02,0,0,0,0,1,000,100,1,0,1,00
200500001392,3,00937,0,,2,01,21,600,0,1,1,000,070,1,0,1,00
200500001393,4,00000,0,,2,02,0,0,0,2,2,000,067,5,0,3,00
200500001394,2,00094,0,,2,02,149,500,0,1,3,000,050,0,0,3,00
200500001395,4,00015,0,,2,02,0,0,0,1,1,000,040,1,0,0,00
200500001396,3,00014,0,,2,02,2,0,0,2,1,000,043,1,2,1,00
200500001397,3,00186,0,,2,02,8,0,0,2,4,000,060,7,0,1,00
200500001398,9,00000,0,,2,02,0,0,0,1,1,000,060,1,0,1,00
200500001399,3,02204,0,,2,00,17,536,0,2,1,000,093,1,5,1,00
200500001400,3,02204,0,,2,02,6,250,0,0,1,000,068,1,0,1,00
200500001401,3,00021,2,,2,00,2,100,0,0,4,000,065,2,0,3,00
200500001402,3,00221,0,,2,00,0,0,0,2,3,000,000,1,0,3,00
200500001403,2,00202,0,,1,02,85,200,0,1,2,000,000,7,0,0,00
200500001404,2,00202,0,,1,02,88,850,0,1,1,000,072,2,0,1,00
200500001405,3,02565,0,,2,02,24,900,0,1,1,000,070,1,0,1,00
200500001406,3,02204,0,,2,02,0,0,0,1,1,000,080,2,0,1,00
200500001407,9,00000,0,,1,01,0,0,0,2,1,000,070,1,0,1,00
200500001408,3,00125,0,,2,00,1,900,0,1,1,000,055,1,0,1,00
200500001409,4,00000,0,,2,00,0,0,0,1,0,000,000,1,0,1,03
200500001410,3,02085,0,,2,00,0,0,0,0,1,000,000,1,0,1,00
200500001411,2,00085,0,,2,02,8,725,0,1,1,000,071,1,0,0,00
200500001412,3,02562,0,,2,02,3,0,0,1,1,000,071,1,0,1,00
200500001413,3,00118,1,B,2,02,0,0,0,1,1,042,074,1,0,1,00
200500001414,4,00000,4,,1,01,0,0,0,2,0,040,040,1,0,1,00
200500001415,2,00007,0,,3,04,54,385,0,2,4,005,140,8,0,1,00
200500001416,2,00202,0,,2,02,82,450,0,0,2,000,075,7,0,1,00
200500001417,3,02205,0,,2,02,7,0,0,1,3,000,067,1,0,1,00
200500001418,3,00028,0,,2,02,28,300,0,1,1,000,080,1,0,1,00
200500001419,3,00039,0,,2,02,0,0,0,2,1,000,067,1,0,1,00
200500001420,3,00655,0,,2,00,35,0,0,1,3,000,070,1,0,1,00
200500001421,3,00560,0,,2,02,67,200,0,0,1,000,050,1,0,3,00
200500001422,2,00007,7,,2,00,229,400,0,1,1,000,076,1,0,1,00
200500001423,3,00043,0,,2,02,4,150,0,1,1,000,072,1,0,1,00
200500001424,3,00005,0,,2,00,7,600,0,1,1,000,064,1,0,1,00
200500001425,3,00560,0,,2,02,46,100,0,1,1,000,056,7,0,1,00
200500001426,3,00560,0,,2,02,27,0,0,1,1,000,054,1,0,1,00
200500001427,3,00554,0,,2,02,36,0,0,1,4,000,056,1,0,4,03
200500001428,3,00069,0,,2,00,17,300,0,2,1,000,045,1,0,1,00
200500001429,3,00202,0,,2,02,0,0,0,0,4,000,102,1,0,1,00
200500001430,3,00006,2,,2,02,2,700,0,1,2,000,065,1,0,1,00
200500001431,3,00023,0,,2,00,23,800,0,1,2,000,070,1,0,1,00
200500001432,2,00560,0,,2,00,14,400,0,1,1,000,070,1,0,1,00
200500001433,2,00560,0,,2,00,4,200,0,1,4,000,060,0,0,1,00
200500001434,2,00007,0,,3,00,85,500,0,2,1,045,140,1,0,0,00
200500001435,3,00093,0,,2,02,15,500,0,1,3,000,048,2,0,1,00
200500001436,2,00098,9,,0,00,0,0,0,0,1,080,000,1,0,1,00
200500001437,3,00025,0,,2,02,35,200,0,3,2,000,097,1,0,1,00
200500001438,4,00000,0,,2,00,0,0,0,0,1,000,000,2,0,1,00
200500001439,4,00000,0,,1,01,0,0,0,1,1,000,050,1,0,1,00
200500001440,2,00098,0,,2,02,0,0,0,1,1,000,062,1,0,1,00
200500001441,4,00000,0,,2,02,0,0,0,1,1,000,070,1,0,1,00
200500001442,2,00008,0,,2,02,9,0,0,2,2,000,076,1,0,1,00
200500001443,3,00014,0,,2,00,14,800,0,1,1,000,057,7,0,1,00
200500001444,3,00014,0,D,2,02,0,0,0,1,1,025,080,1,5,1,00
200500001445,2,00098,0,,2,00,6,600,0,1,1,000,115,1,0,1,00
200500001446,3,00554,0,,2,02,100,400,0,1,0,000,060,1,0,1,00
200500001447,3,00559,0,,2,00,0,0,0,2,2,000,000,1,0,1,00
200500001448,2,00098,0,,2,00,16,900,0,1,1,000,070,1,0,1,00
200500001449,2,00098,0,,2,02,0,0,0,0,1,000,071,1,0,1,00
200500001450,3,00559,0,,2,02,0,0,0,3,2,000,000,1,0,1,00
200500001451,3,00559,0,,2,02,6,700,0,2,4,000,078,1,0,1,00
200500001452,2,00097,0,,2,02,13,500,0,1,1,000,000,1,0,1,00
200500001453,2,00097,0,,2,02,0,0,0,1,1,000,070,1,0,1,00
200500001454,3,00031,0,,2,00,0,0,0,0,1,000,000,1,0,1,00
200500001455,2,00100,0,,2,02,0,0,0,1,1,000,000,1,5,1,00
200500001456,3,00029,0,,2,02,0,0,0,1,1,000,050,1,0,1,00
200500001457,3,00973,0,,2,02,16,290,0,1,1,014,062,1,0,1,00
200500001458,4,00000,0,,2,00,0,0,0,1,3,000,060,1,0,3,00
200500001459,9,00000,0,,2,00,0,0,0,0,0,000,075,1,0,1,00
200500001460,3,00113,0,,2,02,4,200,0,2,0,000,045,1,0,3,00
200500001461,3,00943,0,,2,00,0,0,0,1,2,090,070,1,5,1,00
200500001462,2,00100,0,,2,02,0,0,0,0,1,000,080,1,0,1,00
200500001463,3,00953,0,,2,02,0,0,0,1,1,000,000,1,0,1,00
200500001464,2,00100,0,,2,00,0,0,0,1,1,000,000,1,0,1,00
200500001465,3,00021,0,,2,02,0,0,0,1,2,000,000,1,0,0,00
200500001466,3,00016,0,,2,00,20,150,0,1,1,000,041,1,0,1,00
200500001467,3,00938,0,,2,00,21,700,0,1,3,000,060,1,0,1,00
200500001468,3,00004,0,,2,00,0,0,0,1,1,000,045,1,0,1,00
200500001469,2,00007,7,,2,02,20,150,0,1,1,000,105,1,0,1,00
200500001470,3,00043,0,,2,01,0,0,0,1,1,000,070,1,0,1,00
200500001471,3,00977,0,,2,01,0,0,0,1,1,000,100,1,0,1,00
200500001472,3,00044,0,,2,02,3,400,0,1,3,000,076,2,0,1,00
200500001473,3,00071,0,,2,02,1,700,0,1,3,000,000,2,0,1,00
200500001474,3,00065,0,,2,00,0,0,0,1,1,000,000,1,0,1,00
200500001475,2,00113,0,,2,00,20,450,0,1,1,000,000,1,0,1,00
200500001476,4,00000,0,,2,00,23,850,0,1,1,052,174,1,0,1,00
200500001477,4,00000,0,,2,02,0,0,0,1,1,000,068,1,5,1,00
200500001478,3,00108,0,,2,00,8,250,0,0,3,000,055,7,0,3,00
200500001479,4,00000,0,,2,01,0,0,0,0,2,000,075,1,0,1,00
200500001480,3,00034,0,,2,02,12,700,0,1,1,000,067,1,0,1,00
200500001481,2,00113,0,,2,02,0,0,0,1,1,000,000,1,0,1,00
200500001482,9,00000,0,,0,00,0,0,1,1,1,000,038,1,5,1,00
200500001483,3,00024,0,,2,01,0,0,0,0,3,000,070,1,0,1,00
200500001484,3,00909,0,A,0,02,2,0,0,4,3,061,061,7,0,1,00
200500001485,3,00908,0,,2,02,44,110,0,1,1,000,072,1,0,1,00
200500001486,3,00908,0,,0,00,0,0,0,1,2,000,000,9,0,1,00
200500001487,2,00009,0,,2,00,94,100,0,0,1,000,100,1,0,1,00
200500001488,2,00112,0,,2,02,84,800,0,1,1,000,060,1,0,1,00
200500001489,2,00009,0,,2,02,92,58,0,1,1,000,120,1,0,1,00
200500001490,4,00000,0,,2,00,0,0,0,2,1,000,068,1,0,1,00
200500001491,3,00036,0,,2,00,0,0,0,1,0,000,060,0,0,0,00
200500001492,3,00014,0,,2,00,62,0,0,1,2,000,000,1,0,1,00
200500001493,2,00113,0,,2,02,0,0,0,1,1,000,080,1,0,1,00
200500001494,3,00013,0,,2,02,26,0,0,0,1,000,060,1,0,3,00
200500001495,3,00015,2,,2,00,0,0,0,0,1,000,060,1,0,0,00
200500001496,3,00013,0,,2,00,28,900,0,0,1,000,070,1,0,1,00
200500001497,3,00015,0,,2,02,6,800,0,1,1,000,060,1,0,0,00
200500001498,3,00064,0,,2,02,0,0,0,1,1,000,070,1,0,4,00
200500001499,3,00064,0,,2,00,15,100,0,1,0,000,070,1,0,1,00
200500001500,2,00009,0,,2,02,0,0,0,1,1,000,070,1,0,1,00
200500001501,3,00035,0,,2,02,9,0,0,2,1,000,070,7,0,1,00
200500001502,3,00002,0,,0,02,0,0,0,0,1,060,070,1,0,1,00
200500001503,3,00015,0,,2,02,0,0,0,1,2,000,060,1,0,0,00
200500001504,3,00032,0,,2,02,30,800,0,1,1,000,065,1,0,1,00
200500001505,3,00032,0,,2,02,39,500,0,1,1,000,056,1,0,3,00
200500001506,3,00032,0,,2,00,20,0,0,1,1,070,000,1,0,1,00
200500001507,2,00112,0,,3,02,52,200,0,1,2,010,055,1,0,1,00
200500001508,2,00113,0,,2,01,36,500,0,2,1,070,070,1,3,1,00
200500001509,2,00113,0,,2,00,43,500,0,1,1,120,090,1,0,1,00
200500001510,3,00002,0,,2,02,30,200,0,2,2,000,098,1,0,1,00
200500001511,3,00002,2,,2,02,50,200,0,1,1,000,072,1,0,1,00
200500001512,3,00058,0,,2,02,7,0,0,1,1,000,055,1,0,1,00
200500001513,4,00000,0,,2,00,0,0,0,1,0,000,000,1,0,0,00
200500001514,3,00011,0,,2,02,20,800,0,1,1,000,060,2,0,1,00
200500001515,3,00072,0,,2,02,14,500,0,2,1,000,008,1,0,1,00
200500001516,3,00620,0,,2,00,22,600,0,1,3,000,060,1,0,3,00
200500001517,9,00000,0,,2,02,0,0,0,2,3,000,078,2,0,1,00
200500001518,3,00118,0,,2,02,53,500,0,1,1,000,065,2,0,1,00
200500001519,3,00002,0,,2,02,0,0,1,1,1,000,070,1,0,1,00
200500001520,3,01118,0,,2,02,27,890,0,1,3,000,028,1,0,1,00
200500001521,3,00127,0,,2,02,0,0,0,0,1,000,050,1,2,1,00
200500001522,2,00113,0,,2,00,16,600,0,1,1,000,080,1,0,3,00
200500001523,3,00611,0,,2,02,14,0,0,1,1,000,062,1,0,1,00
200500001524,4,00000,0,,2,00,0,0,0,3,2,000,030,1,0,1,00
200500001525,3,00611,0,,2,02,51,950,0,1,2,000,060,7,0,3,00
200500001526,4,00000,0,,2,00,0,0,0,1,1,000,043,1,0,1,00
200500001527,2,00110,0,,2,00,0,0,1,1,1,000,000,1,0,1,03
200500001528,4,00040,0,,2,00,19,0,0,1,2,000,050,1,0,3,00
200500001529,3,00205,0,,2,00,0,0,0,1,1,000,065,1,0,1,00
200500001530,2,00572,0,,2,00,0,0,0,1,1,000,080,1,5,1,00
200500001531,3,00014,0,,2,02,3,800,0,0,1,000,058,9,0,3,00
200500001532,3,00904,0,,2,02,0,0,0,2,3,000,055,1,0,3,00
200500001533,3,00131,0,,2,01,7,450,0,2,2,000,051,1,0,3,00
200500001534,4,00000,0,,2,02,0,0,0,1,1,000,050,2,5,1,00
200500001535,3,00131,0,,2,01,12,850,0,2,2,000,065,1,0,3,00
200500001536,3,00006,0,,2,02,2,500,0,2,1,000,060,1,0,1,00
200500001537,3,00007,0,,2,02,7,0,0,1,3,000,080,1,0,3,00
200500001538,3,00907,0,,2,00,28,200,0,0,1,000,065,1,0,1,00
200500001539,3,00037,0,,0,02,0,0,0,1,1,000,077,1,0,1,00
200500001540,3,00016,2,,2,00,14,100,0,1,2,000,055,1,0,1,00
200500001541,4,00000,0,,2,00,0,0,0,1,1,000,000,1,0,3,00
200500001542,3,00037,0,A,2,02,0,600,0,2,2,000,045,1,0,3,00
200500001543,3,00979,0,,0,00,5,750,0,1,1,000,061,1,0,1,00
200500001544,3,00981,0,,2,02,23,100,0,3,2,000,066,1,0,1,00
200500001545,2,00086,0,,2,02,2,0,0,0,0,000,060,0,0,0,00
200500001546,2,00100,0,,0,02,2,100,0,1,1,000,064,1,0,1,00
200500001547,3,00609,0,,2,00,0,0,0,1,1,000,000,1,0,1,00
200500001548,2,00580,0,,2,00,19,860,0,1,1,000,078,1,0,3,00
200500001549,2,00106,0,,2,02,14,500,0,1,1,000,074,1,0,0,00
200500001550,3,00999,0,,2,02,47,100,0,2,3,000,073,1,0,1,00
200500001551,3,00022,0,,2,02,0,0,0,1,3,000,055,1,0,3,00
200500001552,2,00106,0,,3,02,11,300,0,4,1,000,076,1,0,1,00
200500001553,2,00106,0,,3,02,10,700,0,4,1,000,076,1,0,1,00
200500001554,3,00979,0,,2,02,56,950,0,0,2,000,052,7,0,1,00
200500001555,3,00907,0,,2,02,8,730,0,3,1,000,058,1,0,1,00
200500001556,3,00125,0,,0,00,18,53,0,0,3,000,049,1,0,0,00
200500001557,3,00986,0,,0,02,57,300,0,1,3,000,000,1,0,1,00
200500001558,3,00999,0,,2,02,61,400,0,1,1,000,074,1,0,1,00
