Num_Acc	an	mois	jour	hrmn	lum	agg	int	atm	col	com	adr	gps	lat	long	dep
200900000302	9	1	28	1850	5	2	2	1	6	111	37, RUE OBERKAMPF				750
200900000303	9	1	22	1955	3	2	1	2	6	106	PONT NEUF				750
200900000304	9	1	25	1850	5	2	5	2	3	115	68, RUE DE VOUILLE				750
200900000305	9	1	14	950	1	2	1	1	5	108	41, RUE DE COURCELLES				750
200900000306	9	1	20	830	1	2	1	1	6	115	105, QUAI BRANLY				750
200900000307	9	1	28	1900	5	2	4	1	3	110	QUAI DE JEMMAPES				750
200900000308	9	1	16	442	5	2	1	1	6	114	51, AVENUE DE L OBSERVAT				750
200900000309	9	1	25	345	5	2	3	1	6	118	72, BOULEVARD DE ROCHECH				750
200900000310	9	1	23	1330	1	2	2	2	6	111	64, RUE DE MONTREUIL				750
200900000311	9	1	28	1050	1	2	2	8	3	118	142, BOULEVARD NEY				750
200900000312	9	1	8	1015	1	2	1	1	3	118	32, RUE DE L EVANGILE				750
200900000313	9	1	11	1810	5	2	5	1	6	107	40, AVENUE DE SUFFREN				750
200900000314	9	1	28	1500	1	2	1	1	6	109	11, AVENUE TRUDAINE				750
200900000315	9	1	1	2145	5	2	2	1	3	116	AVENUE GEORGES MANDEL				750
200900000316	9	1	28	2035	5	2	2	1	3	102	43, BOULEVARD DES CAPUCI				750
200900000317	9	1	6	1930	5	2	1	1	6	120	4, RUE BELGRAND				750
200900000318	9	1	7	800	1	2	2	1	3	115	AVENUE DE LA PORTE DE SE				750
200900000319	9	1	3	1215	1	2	3	1	6	112	37, RUE DE REUILLY				750
200900000320	9	1	14	1640	1	2	1	1	4	114	PORTE D ORLEANS				750
200900000321	9	1	31	1540	1	2	1	1	2	119	PORTE DES LILAS				750
